"","Antecedent","Consequence","Support","Confidence","Fitness","LHS_len"
"1412","Shell.weight (0.0999117458476277,1.005)","Whole.weight (0.628364028787974,2.56544437450036)",0.6124012449,0.7457725948,1.3581738397,2
"1413","Shell.weight (0.183846838702045,1.005), Diameter (0.399016904838363,0.556073522056156)","Whole.weight (0.772279813083707,2.76803171100267)",0.4735456069,0.878330373,1.3518759799,4
"1414","Shell.weight (0.0942762977784659,1.005)","Shell.weight (0.0942762977784659,1.005), Whole.weight (0.628364028787974,2.8255)",0.61335887,0.7376907573,1.3510496273,2
"1415","Shell.weight (0.111005117693352,1.005), Length (0.388617200736283,0.560839955275996)","Whole.weight (0.180608263469955,2.80155487958445)",0.3507301891,0.9993178718,1.3500480609,4
"1416","Length (0.593160326319838,0.815)","Length (0.593160326319838,0.815), Whole.weight (0.172351620986364,2.8255)",0.3279865932,1,1.3279865932,2
"1418","Shell.weight (0.08187935982207,1.005), Sex (F)","Whole.weight (0.219477674514334,2.8255), Length (0.118321303696099,0.815)",0.306679435,1,1.306679435,3
"1419","Shucked.weight (0.338444721947644,0.536150666437664)","Height (0,0.282625824680908)",0.2911180273,1,1.2911180273,2
"1421","Diameter (0.163241204543536,0.65)","Whole.weight (0.258077586477878,1.1778887998457)",0.6272444338,0.6374695864,1.2647140202,2
"1422","Shell.weight (0.0378429251904599,1.005), Sex (I)","Length (0.311996621952564,0.800651825388051), Whole.weight (0.002,2.8255)",0.271486713,0.9725557461,1.2440424591,3
"1423","Shell.weight (0.336401596256515,1.005)","Whole.weight (0.180608263469955,2.80155487958445)",0.2298300215,0.9979209979,1.2277510194,2
"1424","Length (0.346287347925281,0.472515229939476), Shell.weight (0.0015,1.005)","Whole.weight (0.0473235782958334,2.8255)",0.2133109887,1,1.2133109887,4
"1425","Diameter (0.491846934813345,0.628557743915825)","Height (0,0.350122639818468), Whole.weight (0.115394163409175,2.70135640782959)",0.2042135504,0.9976608187,1.2018743691,2
"1426","Diameter (0.490728935092845,0.578764174034854), Length (0.367855427168346,0.815)","Whole.weight (0.565327775050168,2.68828865112551)",0.1936796744,1,1.1936796744,4
"1427","Length (0.374656051009814,0.472515229939476), Shell.weight (0.0015,1.005)","Whole.weight (0.0473235782958334,2.8255)",0.1793152981,1,1.1793152981,4
"1428","Shell.weight (0.345122959660002,0.527183691484576)","Viscera.weight (0.144877318957971,0.503239141670862)",0.1793152981,0.9816513761,1.1609666742,2
"1429","Shell.weight (0.0015,1.005), Sex (I)","Length (0.297403437253709,0.815), Whole.weight (0.002,2.8255)",0.2789083074,0.8681073025,1.1470156099,3
"1430","Diameter (0.506579909680521,0.65)","Length (0.337948480813583,0.815)",0.1462772325,1,1.1462772325,2
"1431","Diameter (0.505001620827314,0.646023176216777)","Viscera.weight (0.167687591039895,0.76)",0.1457984199,0.9983606557,1.1441590756,2
"1432","Diameter (0.0839041065334189,0.459946977862784), Shell.weight (0.106503409942819,1.005), Sex (F), Whole.weight (0.002,2.37088856655006)","Length (0.376049437890175,0.815)",0.1331098875,0.9982046679,1.1313145554,7
"1433","Diameter (0.453663359700129,0.475510770669002)","Length (0.0795265147007804,0.815), Whole.weight (0.002,2.8255)",0.1149150108,1,1.1149150108,2
"1434","Shell.weight (0.0015,1.005)","Shell.weight (0.0015,1.005), Whole.weight (0.736834992591857,2.69380183771446)",0.5432128322,0.5432128322,1.0864256644,2
"1435","Diameter (0.529614265140376,0.65)","Length (0.379686225837339,0.815)",0.0806799138,1,1.0806799138,2
"1436","Diameter (0.429542929411708,0.65)","Length (0.153425575800265,0.815), Whole.weight (0.282155265827547,1.35878069547284)",0.343548001,0.7086419753,1.0521899763,2
"1437","Shell.weight (0.21134721224261,1.005), Whole.weight (0.297822672845816,2.78958231937667), Sex (I)","Viscera.weight (0.101518588869954,0.76)",0.0514723486,0.9862385321,1.0377108807,5
"1438","Height (0.200333757401756,0.260479939797387)","Viscera.weight (0.0721962022791408,0.76)",0.0363897534,1,1.0363897534,2
"1439","Shell.weight (0.566845586663869,1.005)","Shell.weight (0.566845586663869,1.005), Whole.weight (0.0998832465754975,2.8255)",0.0186736893,1,1.0186736893,2
"1440","Shell.weight (0.582344566006323,0.718310214890746)","Height (0.0472111086881772,0.353007263997162)",0.0122097199,1,1.0122097199,2
"1441","Diameter (0.273691486369015,0.468042058083384), Shell.weight (0.424398406103564,1.005)","Whole.weight (0.002,2.8255)",0.002633469,1,1.002633469,4
"1442","Diameter (0.233084309592324,0.57542387684841), Rings (23)","Whole.weight (0.002,1.94546841728371), Height (0,0.431451996782919)",0.0019152502,1,1.0019152502,3
"1443","Shell.weight (0.190558523971572,1.005)","Whole.weight (0.115394163409175,2.8255), Shucked.weight (0.397458273379543,0.853955639966043)",0.3725161599,0.6291953093,1.0017114692,2
"1444","Shell.weight (0.125931186737337,0.689589785109254), Rings (18), Length (0.260076823284658,0.629020657447504), Sex (I)","Whole.weight (0.002,2.19944890175624)",0.0009576251,1,1.0009576251,6
"1445","Viscera.weight (0.636789569661261,0.76)","Height (0,0.486524080856007), Whole.weight (0.720185264684827,2.8255)",0.0004788125,1,1.0004788125,2
"1446","Diameter (0.204430116096586,0.601994622556353), Rings (27)","Shell.weight (0.0015,1.005), Whole.weight (0.927776996963058,2.78958231937667)",0.0004788125,1,1.0004788125,3
"1447","Height (0.253034865775903,0.578024464004163)","Whole.weight (1.90244383487487,2.8255), Shell.weight (0.457854386506589,0.59891632479797), Viscera.weight (0.482653340601175,0.593268025737082)",0.0002394063,1,1.0002394063,2
"1448","Viscera.weight (0.745310728903424,0.76)","Height (0,0.529356972244105), Whole.weight (1.19723729638326,2.8255)",0.0002394063,1,1.0002394063,2
"1449","Shell.weight (0.993261045283779,1.005), Whole.weight (0.379972594470345,2.803949391626)","Diameter (0.293,0.609031051642165)",0.0002394063,1,1.0002394063,4
"1450","Height (0.734249136381743,1.13)","Diameter (0.346461172618062,0.65), Length (0.367660358728193,0.815)",0.0002394063,1,1.0002394063,2
"1451","Diameter (0.21534375661574,0.65)","Whole.weight (0.002,0.830761745843067)",0.474503232,0.4988673546,0.9733705866,2
"1452","Shell.weight (0.614791172943093,1.005)","Whole.weight (0.675672420187705,2.60126216336545), Viscera.weight (0.212053989686801,0.76)",0.0100550634,0.9545454545,0.9646005179,2
"1453","Shell.weight (0.010892413448603,1.005), Shucked.weight (0.988832613633813,1.07489714232403)","Whole.weight (0.628364028787974,2.3920739575006)",0.0045487192,0.95,0.9545487192,4
"1454","Shell.weight (0.0942762977784659,1.005)","Shucked.weight (0.266607452769498,0.549255806306339), Whole.weight (0.507329254913666,2.8255)",0.4189609768,0.5038871293,0.9228481061,2
"1455","Shucked.weight (0.200085842465391,0.848351665749121), Rings (12)","Whole.weight (0.002,1.51912456569307)",0.0450083792,0.8744186047,0.9194269839,3
"1456","Length (0.165993228692175,0.815), Diameter (0.19885219094938,0.578764174034854), Shell.weight (0.0015,1.005), Sex (I)","Whole.weight (0.002,2.8255), Viscera.weight (0.0584107031470646,0.76)",0.2085228633,0.7092833876,0.9178062509,7
"1457","Whole.weight (0.002,1.92391780890971)","Diameter (0.412,0.518892527650872)",0.4254249461,0.4353258207,0.8607507668,2
"1459","Shell.weight (0.107470060978806,1.005), Shucked.weight (1.05605514677356,1.12340264308557)","Whole.weight (0.018312411998198,2.35615627687727)",0.0023940627,0.8333333333,0.835727396,4
"1460","Shell.weight (0.4029,0.502058097879977)","Diameter (0.473301599033178,0.55585219094938), Whole.weight (0.271677413108204,1.88560561624482)",0.0608091932,0.7341040462,0.7949132394,2
"1461","Shell.weight (0.199573264995059,1.005)","Sex (M)",0.2681350251,0.4649232046,0.7330582297,2
"1462","Shell.weight (0.00832656540158469,1.005), Whole.weight (0.437669434981639,2.75127012671178)","Sex (F)",0.2906392147,0.3853968254,0.6760360401,4
"1463","Shell.weight (0.800059203708836,1.005), Height (0,0.338924013248355), Whole.weight (0.002,2.8255)","Sex (F)",0.0009576251,0.6666666667,0.6676242918,6
"1464","Diameter (0.256255031911127,0.65), Shell.weight (0.0015,1.005)","Whole.weight (0.483216640451462,2.79382833504301), Sex (M)",0.3133828106,0.3431192661,0.6565020767,4
"1465","Diameter (0.260918801526958,0.558684063943754)","Shell.weight (0.261377542840527,1.005), Whole.weight (1.00777274139003,2.8255)",0.3023701221,0.3465020576,0.6488721797,2
"1466","Whole.weight (0.135326240711614,2.8255)","Sex (F)",0.3126645918,0.3312198833,0.6438844751,2
"1467","Height (0,1.0714013144206), Shucked.weight (0.170341079631668,1.00769593195239)","Length (0.075,0.815), Whole.weight (0.002,1.83478761462413), Sex (F)",0.2784294949,0.3642342624,0.6426637573,4
"1468","Length (0.0969979029730809,0.815), Shell.weight (0.0015,1.005)","Whole.weight (0.002,2.8255), Sex (I)",0.3210438113,0.3211206897,0.642164501,4
"1469","Shell.weight (0.0015,1.005), Length (0.239347820629081,0.680263530614432)","Whole.weight (0.002,2.8255), Sex (I)",0.3035671535,0.3299505595,0.633517713,4
"1470","Shell.weight (0.0015,1.005), Whole.weight (0.222307707731301,2.803949391626)","Shucked.weight (0.469000907557256,1.37596244476708), Height (0.0335280466326535,1.13)",0.2975819966,0.3355831533,0.6331651499,4
"1471","Shell.weight (0.0015,1.005)","Whole.weight (0.119037249363034,2.76563719896112), Sex (F)",0.3126645918,0.3126645918,0.6253291836,2
"1472","Length (0.227585558897462,0.815), Shell.weight (0.0015,1.005)","Whole.weight (0.002,2.8255), Sex (I)",0.306679435,0.3119824647,0.6186618997,4
"1473","Height (0,0.732128883280743)","Whole.weight (0.215321985138582,2.8255), Length (0.398395512968955,0.815), Sex (F)",0.3023701221,0.3024425287,0.6048126508,2
"1474","Length (0.272256675769973,0.691572680226322), Shell.weight (0.0015,1.005)","Whole.weight (0.119037249363034,2.8255), Sex (I)",0.2815417764,0.3071297989,0.5886715753,4
"1475","Height (0.111678478179131,0.316360017518477)","Viscera.weight (0.252434050614696,0.76)",0.2506583672,0.3321700508,0.582828418,2
"1476","Shell.weight (0.0015,1.005)","Sex (I), Whole.weight (0.0998832465754975,2.8255)",0.2911180273,0.2911180273,0.5822360546,2
"1477","Length (0.413589995667971,0.696049633106758), Shell.weight (0.324114342258797,1.005), Whole.weight (0.002,2.75934524397732)","Sex (F)",0.1017476658,0.4706533776,0.5724010434,6
"1478","Shell.weight (0.0015,1.005), Shucked.weight (0.497197044529185,0.721930559324566)","Whole.weight (0.002,2.39915614840936), Sex (F)",0.0943260713,0.4758454106,0.5701714819,4
"1479","Shell.weight (0.15612716296411,1.005)","Whole.weight (0.404919658144431,2.8255), Shucked.weight (0.518415827764954,1.24837004860117)",0.229351209,0.3367311072,0.5660823162,2
"1480","Shell.weight (0.0015,1.005), Length (0.313715632291025,0.815)","Sex (I), Whole.weight (0.002,2.8255)",0.2722049318,0.2895339954,0.5617389272,4
"1481","Shell.weight (0.0015,1.005), Shucked.weight (0.528759315740317,0.806412530030973), Length (0.191478760499373,0.815)","Whole.weight (0.464321504514048,2.76552832810832), Sex (F)",0.0871438832,0.4745762712,0.5617201544,6
"1482","Shell.weight (0.0015,1.005), Shucked.weight (0.53434119382957,0.704807882251972), Whole.weight (0.002,2.8255)","Length (0.250404066070552,0.815), Sex (F)",0.0679913814,0.4765100671,0.5445014485,6
"1483","Height (0.207670838258136,0.951327714594208)","Shell.weight (0.29689534376676,0.527183691484576), Viscera.weight (0.112784906583965,0.5379855635591)",0.013167345,0.5092592593,0.5224266043,2
"1484","Shucked.weight (0.561809565578893,0.878231716244782)","Diameter (0.111042058083384,0.624963976901905), Shell.weight (0.4029,1.00469265098929), Height (0,0.386750342326185)",0.0703854441,0.4447806354,0.5151660795,2
"1485","Shell.weight (0.0015,1.005), Whole.weight (0.002,2.8255)","Sex (I), Length (0.342129829006613,0.755714378332453)",0.2516159923,0.2516159923,0.5032319846,4
"1486","Whole.weight (0.234916948521176,1.42217609221444), Shell.weight (0.515034804587541,0.78439548198347)","Sex (F), Length (0.221572585160634,0.815)",0.0007182188,0.5,0.5007182188,4
"1487","Length (0.19045912675217,0.815), Diameter (0.273691486369015,0.65), Shell.weight (0.0015,1.005)","Sex (I), Whole.weight (0.002,2.8255)",0.2343787407,0.2636681928,0.4980469335,6
"1488","Length (0.25492570920115,0.609796107636204), Shell.weight (0.0015,1.005), Shucked.weight (0.125274677729731,0.460625559837119), Whole.weight (0.002,2.43884900202297)","Sex (F)",0.146756045,0.2927411652,0.4394972102,8
"1489","Sex (F), Length (0.210846495229583,0.815)","Diameter (0.325688685430372,0.444269379201682), Whole.weight (0.002,1.95983548953304)",0.103662916,0.3312930375,0.4349559535,3
"1490","Shucked.weight (0.131569612200361,1.10804408091217), Shell.weight (0.0015,1.005)","Whole.weight (0.238571003881126,2.8255), Sex (I)",0.1955949246,0.2358545035,0.4314494281,4
"1491","Diameter (0.412,0.457699838211318), Whole.weight (0.373585369876751,2.4641507062492)","Sex (F), Length (0.398395512968955,0.815)",0.0634426622,0.3547523427,0.4181950049,4
"1492","Length (0.232270672759819,0.582508242958997), Shell.weight (0.0577371161217382,1.005), Whole.weight (0.230081497808157,2.8255)","Viscera.weight (0.0113715614762029,0.76), Sex (F)",0.1422073258,0.2738589212,0.416066247,6
"1493","Shucked.weight (0.279262971333538,0.407410902299755), Shell.weight (0.0015,1.005)","Whole.weight (0.002,2.56969368904562), Sex (F)",0.0684701939,0.3356807512,0.4041509451,4
"1494","Whole.weight (0.002,2.8255)","Diameter (0.412,0.457115947832049)",0.1788364855,0.1788364855,0.357672971,2
"1495","Viscera.weight (0.120395200463678,0.76)","Shell.weight (0.386939066605425,1.005), Height (0,0.320809579060411)",0.1424467321,0.2144144144,0.3568611465,2
"1496","Length (0.259445604705411,0.543885450075421), Shell.weight (0.0952285268695637,1.005)","Whole.weight (0.187073747408539,2.8255), Sex (F)",0.0854680393,0.2644444444,0.3499124837,4
"1497","Shell.weight (0.122119207420933,1.005)","Sex (I), Whole.weight (0.391793024906849,2.8255)",0.1412497007,0.1844903064,0.3257400071,2
"1498","Shell.weight (0.0015,1.005), Whole.weight (0.708631827645322,2.8255)","Shucked.weight (0.514785770220091,1.488), Sex (F)",0.1082116351,0.1931623932,0.3013740283,4
"1499","Whole.weight (0.490097709794126,2.8255)","Shell.weight (0.0601208528885652,1.005), Sex (I)",0.1199425425,0.1684599866,0.2884025291,2
"1500","Shell.weight (0.0015,0.6036), Diameter (0.349638768669819,0.65)","Whole.weight (0.284541159480482,2.00462544377343), Viscera.weight (0.3043,0.623387591039895)",0.1158726359,0.1564823796,0.2723550155,4
"1501","Whole.weight (0.24429695490034,2.8255), Shell.weight (0.151321462827012,1.005)","Shucked.weight (0.0968672483773712,1.00654581802208), Sex (I)",0.1094086665,0.1575862069,0.2669948734,4
"1502","Whole.weight (0.115394163409175,2.8255)","Shell.weight (0.0015,1.005), Viscera.weight (0.307623026246694,0.73770015210346)",0.1276035432,0.1334835963,0.2610871395,2
"1503","Whole.weight (0.35546310764124,2.8255), Shucked.weight (0.23837645780548,1.15191704648761)","Shell.weight (0.0998900468423715,1.005), Sex (I)",0.101029447,0.1535103674,0.2545398144,4
"1504","Diameter (0.590503979409334,0.595456759875847)","Rings (12), Viscera.weight (0.328443428398198,0.76)",0.0002394063,0.25,0.2502394063,2
"1505","Shell.weight (0.0015,0.689589785109254), Rings (8), Shucked.weight (0.001,0.646749823330995)","Sex (F), Whole.weight (0.002,1.8338068431338)",0.0287287527,0.2142857143,0.243014467,5
"1506","Length (0.543035176874911,0.682942454909913)","Diameter (0.175662138046866,0.63947865947186), Shell.weight (0.39966892103407,1.005)",0.072061288,0.1626148028,0.2346760908,2
"1507","Shell.weight (0.015884979694168,0.69587364955184)","Rings (11), Viscera.weight (0.0860746146954037,0.724709380698179)",0.1106056979,0.1128756413,0.2234813392,2
"1508","Whole.weight (1.12900548795844,1.96080085261405)","Viscera.weight (0.277036048706636,0.446241202159799), Shell.weight (0.4029,0.469367492817967)",0.0442901604,0.179090029,0.2233801894,2
"1509","Sex (F), Viscera.weight (0.408073669373837,0.64373944208091)","Diameter (0.412,0.538560515744848), Length (0.175378339649904,0.815), Whole.weight (0.002,1.94546841728371)",0.0023940627,0.1754385965,0.1778326592,3
"1510","Height (0.0283266652129063,0.439914353447358)","Viscera.weight (0.336632505704928,0.74108270736585), Whole.weight (0.742432759212886,2.76552832810832)",0.0873832894,0.0876771559,0.1750604453,2
"1511","Shell.weight (0.246143883529074,0.419615646280291)","Diameter (0.452948323006521,0.477611378685424), Sex (F)",0.0416566914,0.1154611812,0.1571178726,2
"1512","Viscera.weight (0.17066961412302,0.73770015210346)","Diameter (0.156756625634876,0.64427249053289), Whole.weight (1.70901470095903,2.8255)",0.0481206608,0.0962643678,0.1443850286,2
"1513","Diameter (0.130158042611474,0.514569529651166)","Viscera.weight (0.292756022768915,0.73294344280594)",0.0596121618,0.0690899001,0.1287020619,2
"1514","Shell.weight (0.0015,1.005), Rings (13), Length (0.301391796392438,0.815), Shucked.weight (0.001,0.942533778864898)","Whole.weight (0.002,2.8255), Sex (I)",0.0057457505,0.1212121212,0.1269578717,7
"1515","Viscera.weight (0.0597748235078722,0.28122954122686), Diameter (0.290128906861714,0.570572404977647), Shell.weight (0.0579594485004166,0.670946854520949)","Whole.weight (1.12076112438443,1.46872965376015), Sex (M)",0.0476418482,0.0731080088,0.120749857,6
"1516","Height (0.0195488217710878,0.716268980067211)","Diameter (0.479709847171476,0.572336656224687), Viscera.weight (0.350718184113871,0.76)",0.058893943,0.0589786622,0.1178726052,2
"1517","Shell.weight (0.287342254907118,0.541568671178744)","Length (0.328094508967096,0.568854616415165), Viscera.weight (0.158755731374234,0.560096616364339)",0.0225041896,0.068914956,0.0914191456,2
