"rule_id","support","confidence","lift","rhs","antecedent_length","lhs_1","lhs_2","lhs_3","lhs_4","lhs_5","lhs_6","lhs_7","lhs_8"
7875,0.000239406272444338,0.333333333333333,11.0502645502645,"Rings=14",6,"Height=[0.174,0.2)","Length=[0.53,0.602)","ShellWeight=[0.289,0.388)","ShuckedWeight=[0.28,0.419)","VisceraWeight=[0.234,0.315)","WholeWeight=[1,1.34)",NA,NA
7876,0.000239406272444338,0.333333333333333,11.0502645502645,"Rings=14",6,"Diameter=[0.365,0.429)","Height=[0.131,0.155)","Sex=M","ShellWeight=[0.2,0.289)","VisceraWeight=[0.234,0.315)","WholeWeight=[0.683,1)",NA,NA
7877,0.000239406272444338,0.333333333333333,11.0502645502645,"Rings=14",6,"Diameter=[0.365,0.429)","Height=[0.0963,0.131)","Length=[0.53,0.602)","ShellWeight=[0.2,0.289)","ShuckedWeight=[0.28,0.419)","VisceraWeight=[0.16,0.234)",NA,NA
7878,0.000239406272444338,0.333333333333333,11.0502645502645,"Rings=14",6,"Diameter=[0.429,0.494)","Height=[0.131,0.155)","Length=[0.53,0.602)","Sex=F","ShellWeight=[0.107,0.2)","ShuckedWeight=[0.28,0.419)",NA,NA
7879,0.000239406272444338,0.333333333333333,11.0502645502645,"Rings=14",6,"Diameter=[0.365,0.429)","Height=[0.0963,0.131)","Length=[0.53,0.602)","ShuckedWeight=[0.146,0.28)","VisceraWeight=[0.16,0.234)","WholeWeight=[0.683,1)",NA,NA
7880,0.000239406272444338,0.333333333333333,11.0502645502645,"Rings=14",6,"Diameter=[0.365,0.429)","Height=[0.0963,0.131)","Length=[0.53,0.602)","Sex=M","ShuckedWeight=[0.146,0.28)","WholeWeight=[0.683,1)",NA,NA
7881,0.000239406272444338,0.333333333333333,11.0502645502645,"Rings=14",6,"Diameter=[0.365,0.429)","Height=[0.0963,0.131)","Length=[0.53,0.602)","Sex=M","ShuckedWeight=[0.146,0.28)","VisceraWeight=[0.16,0.234)",NA,NA
7882,0.000239406272444338,0.333333333333333,11.0502645502645,"Rings=14",7,"Diameter=[0.494,0.65]","Height=[0.2,1.13]","Length=[0.602,0.67)","Sex=F","ShellWeight=[0.388,0.534)","ShuckedWeight=[0.419,0.574)","WholeWeight=[1.34,1.78)",NA
7883,0.000239406272444338,0.333333333333333,11.0502645502645,"Rings=14",7,"Diameter=[0.429,0.494)","Length=[0.53,0.602)","Sex=M","ShellWeight=[0.289,0.388)","ShuckedWeight=[0.28,0.419)","VisceraWeight=[0.234,0.315)","WholeWeight=[1,1.34)",NA
7884,0.000718218817333014,0.111111111111111,11.0502645502645,"Rings=18",3,"Diameter=[0.494,0.65]","Height=[0.2,1.13]","ShuckedWeight=[0.419,0.574)",NA,NA,NA,NA,NA
7885,0.000718218817333014,0.111111111111111,11.0502645502645,"Rings=18",3,"Height=[0.174,0.2)","ShellWeight=[0.289,0.388)","WholeWeight=[0.683,1)",NA,NA,NA,NA,NA
7886,0.000718218817333014,0.111111111111111,11.0502645502645,"Rings=18",4,"Height=[0.174,0.2)","Length=[0.53,0.602)","Sex=F","VisceraWeight=[0.16,0.234)",NA,NA,NA,NA
7887,0.000478812544888676,0.111111111111111,11.0502645502645,"Rings=18",2,"ShellWeight=[0.534,1]","VisceraWeight=[0.234,0.315)",NA,NA,NA,NA,NA,NA
7888,0.000478812544888676,0.111111111111111,11.0502645502645,"Rings=18",3,"Height=[0.155,0.174)","ShuckedWeight=[0.419,0.574)","VisceraWeight=[0.315,0.413)",NA,NA,NA,NA,NA
7889,0.000478812544888676,0.111111111111111,11.0502645502645,"Rings=18",3,"Height=[0.155,0.174)","Sex=M","VisceraWeight=[0.315,0.413)",NA,NA,NA,NA,NA
7890,0.000478812544888676,0.111111111111111,11.0502645502645,"Rings=18",3,"Length=[0.441,0.53)","ShellWeight=[0.289,0.388)","WholeWeight=[0.683,1)",NA,NA,NA,NA,NA
7891,0.000478812544888676,0.111111111111111,11.0502645502645,"Rings=18",3,"Length=[0.53,0.602)","ShellWeight=[0.289,0.388)","VisceraWeight=[0.0855,0.16)",NA,NA,NA,NA,NA
7892,0.000478812544888676,0.111111111111111,11.0502645502645,"Rings=18",4,"Diameter=[0.429,0.494)","ShellWeight=[0.289,0.388)","ShuckedWeight=[0.419,0.574)","VisceraWeight=[0.315,0.413)",NA,NA,NA,NA
7893,0.000478812544888676,0.111111111111111,11.0502645502645,"Rings=18",4,"Sex=M","ShellWeight=[0.289,0.388)","ShuckedWeight=[0.419,0.574)","VisceraWeight=[0.315,0.413)",NA,NA,NA,NA
7894,0.000478812544888676,0.111111111111111,11.0502645502645,"Rings=18",4,"Diameter=[0.429,0.494)","Length=[0.602,0.67)","ShuckedWeight=[0.419,0.574)","VisceraWeight=[0.315,0.413)",NA,NA,NA,NA
7895,0.000478812544888676,0.111111111111111,11.0502645502645,"Rings=18",4,"Height=[0.174,0.2)","ShellWeight=[0.2,0.289)","ShuckedWeight=[0.28,0.419)","VisceraWeight=[0.16,0.234)",NA,NA,NA,NA
7896,0.000478812544888676,0.111111111111111,11.0502645502645,"Rings=18",4,"Diameter=[0.365,0.429)","ShellWeight=[0.289,0.388)","ShuckedWeight=[0.28,0.419)","WholeWeight=[0.683,1)",NA,NA,NA,NA
7897,0.000478812544888676,0.111111111111111,11.0502645502645,"Rings=18",5,"Sex=F","ShellWeight=[0.388,0.534)","ShuckedWeight=[0.419,0.574)","VisceraWeight=[0.234,0.315)","WholeWeight=[1.34,1.78)",NA,NA,NA
7898,0.000478812544888676,0.111111111111111,11.0502645502645,"Rings=18",5,"Diameter=[0.429,0.494)","Height=[0.155,0.174)","Sex=F","ShuckedWeight=[0.28,0.419)","WholeWeight=[1,1.34)",NA,NA,NA
7899,0.000239406272444338,0.111111111111111,11.0502645502645,"Rings=18",3,"Height=[0.174,0.2)","ShellWeight=[0.534,1]","ShuckedWeight=[0.808,1.49]",NA,NA,NA,NA,NA
7900,0.000239406272444338,0.111111111111111,11.0502645502645,"Rings=18",3,"Length=[0.602,0.67)","ShuckedWeight=[0.574,0.808)","WholeWeight=[1.78,2.83]",NA,NA,NA,NA,NA
7901,0.000239406272444338,0.111111111111111,11.0502645502645,"Rings=18",3,"Diameter=[0.365,0.429)","Height=[0.174,0.2)","ShellWeight=[0.289,0.388)",NA,NA,NA,NA,NA
7902,0.000239406272444338,0.111111111111111,11.0502645502645,"Rings=18",3,"Diameter=[0.365,0.429)","Height=[0.174,0.2)","ShuckedWeight=[0.28,0.419)",NA,NA,NA,NA,NA
7903,0.000239406272444338,0.111111111111111,11.0502645502645,"Rings=18",3,"Sex=M","ShellWeight=[0.107,0.2)","WholeWeight=[0.002,0.359)",NA,NA,NA,NA,NA
7904,0.000239406272444338,0.111111111111111,11.0502645502645,"Rings=18",3,"ShellWeight=[0.289,0.388)","ShuckedWeight=[0.146,0.28)","VisceraWeight=[0.16,0.234)",NA,NA,NA,NA,NA
7905,0.000239406272444338,0.111111111111111,11.0502645502645,"Rings=18",4,"Height=[0.2,1.13]","ShellWeight=[0.534,1]","ShuckedWeight=[0.574,0.808)","VisceraWeight=[0.315,0.413)",NA,NA,NA,NA
7906,0.000239406272444338,0.111111111111111,11.0502645502645,"Rings=18",4,"Height=[0.174,0.2)","Sex=F","VisceraWeight=[0.413,0.76]","WholeWeight=[1.78,2.83]",NA,NA,NA,NA
7907,0.000239406272444338,0.111111111111111,11.0502645502645,"Rings=18",4,"Height=[0.2,1.13]","Sex=F","VisceraWeight=[0.315,0.413)","WholeWeight=[1.78,2.83]",NA,NA,NA,NA
7908,0.000239406272444338,0.111111111111111,11.0502645502645,"Rings=18",4,"Height=[0.174,0.2)","ShellWeight=[0.388,0.534)","ShuckedWeight=[0.574,0.808)","WholeWeight=[1.78,2.83]",NA,NA,NA,NA
7909,0.000239406272444338,0.111111111111111,11.0502645502645,"Rings=18",4,"Height=[0.155,0.174)","Length=[0.67,0.815]","Sex=M","ShuckedWeight=[0.574,0.808)",NA,NA,NA,NA
7910,0.000239406272444338,0.111111111111111,11.0502645502645,"Rings=18",4,"Diameter=[0.429,0.494)","Height=[0.155,0.174)","ShellWeight=[0.289,0.388)","VisceraWeight=[0.315,0.413)",NA,NA,NA,NA
7911,0.000239406272444338,0.111111111111111,11.0502645502645,"Rings=18",4,"Diameter=[0.429,0.494)","Height=[0.174,0.2)","Sex=F","VisceraWeight=[0.315,0.413)",NA,NA,NA,NA
7912,0.000239406272444338,0.111111111111111,11.0502645502645,"Rings=18",4,"Diameter=[0.429,0.494)","Height=[0.174,0.2)","ShellWeight=[0.388,0.534)","WholeWeight=[1.34,1.78)",NA,NA,NA,NA
7913,0.000239406272444338,0.111111111111111,11.0502645502645,"Rings=18",4,"Height=[0.131,0.155)","Length=[0.602,0.67)","Sex=M","WholeWeight=[1.34,1.78)",NA,NA,NA,NA
7914,0.000239406272444338,0.111111111111111,11.0502645502645,"Rings=18",4,"Length=[0.53,0.602)","ShellWeight=[0.388,0.534)","VisceraWeight=[0.234,0.315)","WholeWeight=[1,1.34)",NA,NA,NA,NA
7915,0.000239406272444338,0.111111111111111,11.0502645502645,"Rings=18",4,"Diameter=[0.429,0.494)","Length=[0.53,0.602)","Sex=I","WholeWeight=[1,1.34)",NA,NA,NA,NA
7916,0.000239406272444338,0.111111111111111,11.0502645502645,"Rings=18",4,"Diameter=[0.365,0.429)","Height=[0.131,0.155)","Length=[0.53,0.602)","ShellWeight=[0.289,0.388)",NA,NA,NA,NA
7917,0.000239406272444338,0.111111111111111,11.0502645502645,"Rings=18",4,"Height=[0.0963,0.131)","ShellWeight=[0.289,0.388)","VisceraWeight=[0.16,0.234)","WholeWeight=[0.683,1)",NA,NA,NA,NA
7918,0.000239406272444338,0.111111111111111,11.0502645502645,"Rings=18",4,"Sex=F","ShellWeight=[0.289,0.388)","VisceraWeight=[0.0855,0.16)","WholeWeight=[0.683,1)",NA,NA,NA,NA
7919,0.000239406272444338,0.111111111111111,11.0502645502645,"Rings=18",4,"Height=[0.0963,0.131)","Sex=M","ShellWeight=[0.289,0.388)","WholeWeight=[0.683,1)",NA,NA,NA,NA
7920,0.000239406272444338,0.111111111111111,11.0502645502645,"Rings=18",4,"Diameter=[0.365,0.429)","Sex=I","ShuckedWeight=[0.146,0.28)","VisceraWeight=[0.0005,0.0855)",NA,NA,NA,NA
7921,0.000239406272444338,0.111111111111111,11.0502645502645,"Rings=18",4,"Diameter=[0.365,0.429)","Sex=I","ShellWeight=[0.107,0.2)","VisceraWeight=[0.0005,0.0855)",NA,NA,NA,NA
7922,0.000239406272444338,0.111111111111111,11.0502645502645,"Rings=18",4,"Diameter=[0.365,0.429)","Sex=I","VisceraWeight=[0.0005,0.0855)","WholeWeight=[0.359,0.683)",NA,NA,NA,NA
7923,0.000239406272444338,0.111111111111111,11.0502645502645,"Rings=18",4,"Diameter=[0.365,0.429)","Height=[0.0963,0.131)","Sex=I","VisceraWeight=[0.0005,0.0855)",NA,NA,NA,NA
7924,0.000239406272444338,0.111111111111111,11.0502645502645,"Rings=18",5,"Length=[0.67,0.815]","Sex=F","ShellWeight=[0.534,1]","ShuckedWeight=[0.574,0.808)","VisceraWeight=[0.315,0.413)",NA,NA,NA
7925,0.000239406272444338,0.111111111111111,11.0502645502645,"Rings=18",5,"Height=[0.131,0.155)","Length=[0.602,0.67)","ShuckedWeight=[0.574,0.808)","VisceraWeight=[0.234,0.315)","WholeWeight=[1.34,1.78)",NA,NA,NA
7926,0.000239406272444338,0.111111111111111,11.0502645502645,"Rings=18",5,"Height=[0.131,0.155)","Sex=M","ShuckedWeight=[0.574,0.808)","VisceraWeight=[0.234,0.315)","WholeWeight=[1.34,1.78)",NA,NA,NA
7927,0.000239406272444338,0.111111111111111,11.0502645502645,"Rings=18",5,"Height=[0.131,0.155)","Sex=M","ShellWeight=[0.289,0.388)","ShuckedWeight=[0.574,0.808)","WholeWeight=[1.34,1.78)",NA,NA,NA
7928,0.000239406272444338,0.111111111111111,11.0502645502645,"Rings=18",5,"Diameter=[0.429,0.494)","Length=[0.602,0.67)","Sex=M","ShellWeight=[0.388,0.534)","VisceraWeight=[0.234,0.315)",NA,NA,NA
7929,0.000239406272444338,0.111111111111111,11.0502645502645,"Rings=18",5,"Height=[0.155,0.174)","Sex=F","ShuckedWeight=[0.28,0.419)","VisceraWeight=[0.234,0.315)","WholeWeight=[1,1.34)",NA,NA,NA
7930,0.000239406272444338,0.111111111111111,11.0502645502645,"Rings=18",5,"Height=[0.155,0.174)","Length=[0.602,0.67)","Sex=F","ShellWeight=[0.289,0.388)","ShuckedWeight=[0.28,0.419)",NA,NA,NA
7931,0.000239406272444338,0.111111111111111,11.0502645502645,"Rings=18",5,"Height=[0.174,0.2)","Sex=F","ShellWeight=[0.289,0.388)","ShuckedWeight=[0.28,0.419)","VisceraWeight=[0.16,0.234)",NA,NA,NA
7932,0.000239406272444338,0.111111111111111,11.0502645502645,"Rings=18",5,"Diameter=[0.365,0.429)","Height=[0.131,0.155)","Sex=M","ShellWeight=[0.289,0.388)","WholeWeight=[0.683,1)",NA,NA,NA
7933,0.000239406272444338,0.111111111111111,11.0502645502645,"Rings=18",5,"Diameter=[0.429,0.494)","Length=[0.441,0.53)","Sex=M","ShuckedWeight=[0.28,0.419)","VisceraWeight=[0.16,0.234)",NA,NA,NA
7934,0.000239406272444338,0.111111111111111,11.0502645502645,"Rings=18",5,"Diameter=[0.365,0.429)","Length=[0.441,0.53)","Sex=I","ShellWeight=[0.2,0.289)","VisceraWeight=[0.16,0.234)",NA,NA,NA
7935,0.000239406272444338,0.111111111111111,11.0502645502645,"Rings=18",5,"Length=[0.441,0.53)","Sex=I","ShellWeight=[0.2,0.289)","VisceraWeight=[0.16,0.234)","WholeWeight=[0.683,1)",NA,NA,NA
7936,0.000239406272444338,0.111111111111111,11.0502645502645,"Rings=18",6,"Diameter=[0.429,0.494)","Height=[0.155,0.174)","ShellWeight=[0.289,0.388)","ShuckedWeight=[0.28,0.419)","VisceraWeight=[0.234,0.315)","WholeWeight=[1,1.34)",NA,NA
7937,0.000239406272444338,0.111111111111111,11.0502645502645,"Rings=18",6,"Diameter=[0.429,0.494)","Height=[0.131,0.155)","Sex=M","ShellWeight=[0.289,0.388)","ShuckedWeight=[0.574,0.808)","VisceraWeight=[0.234,0.315)",NA,NA
7938,0.000239406272444338,0.111111111111111,11.0502645502645,"Rings=18",6,"Diameter=[0.429,0.494)","Height=[0.131,0.155)","Length=[0.602,0.67)","Sex=M","ShellWeight=[0.289,0.388)","ShuckedWeight=[0.574,0.808)",NA,NA
7939,0.000239406272444338,0.111111111111111,11.0502645502645,"Rings=18",6,"Diameter=[0.429,0.494)","Height=[0.174,0.2)","Length=[0.53,0.602)","Sex=F","ShuckedWeight=[0.419,0.574)","VisceraWeight=[0.234,0.315)",NA,NA
7940,0.000239406272444338,0.111111111111111,11.0502645502645,"Rings=18",6,"Diameter=[0.494,0.65]","Height=[0.131,0.155)","Length=[0.602,0.67)","Sex=M","VisceraWeight=[0.234,0.315)","WholeWeight=[1,1.34)",NA,NA
7941,0.000239406272444338,0.111111111111111,11.0502645502645,"Rings=18",7,"Diameter=[0.494,0.65]","Height=[0.2,1.13]","Length=[0.602,0.67)","Sex=F","ShellWeight=[0.388,0.534)","VisceraWeight=[0.234,0.315)","WholeWeight=[1.34,1.78)",NA
7942,0.000239406272444338,0.111111111111111,11.0502645502645,"Rings=18",7,"Diameter=[0.494,0.65]","Height=[0.155,0.174)","Length=[0.602,0.67)","Sex=M","ShellWeight=[0.388,0.534)","ShuckedWeight=[0.574,0.808)","VisceraWeight=[0.234,0.315)",NA
7943,0.000239406272444338,0.111111111111111,11.0502645502645,"Rings=18",7,"Diameter=[0.494,0.65]","Height=[0.174,0.2)","Sex=F","ShellWeight=[0.388,0.534)","ShuckedWeight=[0.419,0.574)","VisceraWeight=[0.234,0.315)","WholeWeight=[1,1.34)",NA
7944,0.000239406272444338,0.111111111111111,11.0502645502645,"Rings=18",7,"Diameter=[0.429,0.494)","Height=[0.174,0.2)","Length=[0.53,0.602)","Sex=M","ShellWeight=[0.289,0.388)","VisceraWeight=[0.16,0.234)","WholeWeight=[1,1.34)",NA
7945,0.000239406272444338,0.111111111111111,11.0502645502645,"Rings=18",7,"Height=[0.131,0.155)","Length=[0.53,0.602)","Sex=M","ShellWeight=[0.289,0.388)","ShuckedWeight=[0.28,0.419)","VisceraWeight=[0.16,0.234)","WholeWeight=[0.683,1)",NA
7946,0.000239406272444338,0.037037037037037,11.0502645502645,"Rings=21",3,"Diameter=[0.365,0.429)","Height=[0.155,0.174)","ShuckedWeight=[0.28,0.419)",NA,NA,NA,NA,NA
7947,0.000239406272444338,0.037037037037037,11.0502645502645,"Rings=21",4,"Sex=M","ShellWeight=[0.388,0.534)","VisceraWeight=[0.234,0.315)","WholeWeight=[1,1.34)",NA,NA,NA,NA
7948,0.000239406272444338,0.037037037037037,11.0502645502645,"Rings=21",4,"ShellWeight=[0.2,0.289)","ShuckedWeight=[0.146,0.28)","VisceraWeight=[0.0855,0.16)","WholeWeight=[0.683,1)",NA,NA,NA,NA
7949,0.000239406272444338,0.037037037037037,11.0502645502645,"Rings=21",5,"Diameter=[0.365,0.429)","Sex=I","ShellWeight=[0.2,0.289)","ShuckedWeight=[0.28,0.419)","VisceraWeight=[0.16,0.234)",NA,NA,NA
7950,0.000239406272444338,0.037037037037037,11.0502645502645,"Rings=21",5,"Diameter=[0.365,0.429)","Height=[0.131,0.155)","Length=[0.441,0.53)","Sex=I","ShuckedWeight=[0.28,0.419)",NA,NA,NA
7951,0.000239406272444338,0.037037037037037,11.0502645502645,"Rings=21",5,"Height=[0.0963,0.131)","Length=[0.53,0.602)","ShuckedWeight=[0.28,0.419)","VisceraWeight=[0.0855,0.16)","WholeWeight=[0.683,1)",NA,NA,NA
7952,0.000239406272444338,0.037037037037037,11.0502645502645,"Rings=21",5,"Length=[0.53,0.602)","Sex=F","ShuckedWeight=[0.28,0.419)","VisceraWeight=[0.0855,0.16)","WholeWeight=[0.683,1)",NA,NA,NA
7953,0.000239406272444338,0.037037037037037,11.0502645502645,"Rings=21",5,"Diameter=[0.365,0.429)","Length=[0.441,0.53)","Sex=F","ShuckedWeight=[0.146,0.28)","WholeWeight=[0.683,1)",NA,NA,NA
7954,0.000239406272444338,0.037037037037037,11.0502645502645,"Rings=21",5,"Diameter=[0.365,0.429)","Height=[0.131,0.155)","Sex=I","VisceraWeight=[0.16,0.234)","WholeWeight=[0.683,1)",NA,NA,NA
7955,0.000239406272444338,0.037037037037037,11.0502645502645,"Rings=21",6,"Diameter=[0.494,0.65]","Height=[0.155,0.174)","Length=[0.602,0.67)","Sex=M","VisceraWeight=[0.234,0.315)","WholeWeight=[1,1.34)",NA,NA
7956,0.000239406272444338,0.037037037037037,11.0502645502645,"Rings=21",6,"Diameter=[0.365,0.429)","Height=[0.131,0.155)","Length=[0.441,0.53)","ShellWeight=[0.2,0.289)","ShuckedWeight=[0.28,0.419)","VisceraWeight=[0.16,0.234)",NA,NA
7957,0.000239406272444338,0.00529100529100529,11.0502645502645,"Rings=24",2,"Diameter=[0.494,0.65]","Height=[0.2,1.13]",NA,NA,NA,NA,NA,NA
7958,0.000239406272444338,0.00529100529100529,11.0502645502645,"Rings=27",2,"Diameter=[0.494,0.65]","Height=[0.2,1.13]",NA,NA,NA,NA,NA,NA
7959,0.000718218817333014,0.176470588235294,11.0017559262511,"Rings=16",3,"Diameter=[0.429,0.494)","Height=[0.2,1.13]","Length=[0.602,0.67)",NA,NA,NA,NA,NA
7960,0.000718218817333014,0.176470588235294,11.0017559262511,"Rings=16",4,"ShellWeight=[0.388,0.534)","ShuckedWeight=[0.419,0.574)","VisceraWeight=[0.16,0.234)","WholeWeight=[1,1.34)",NA,NA,NA,NA
7961,0.000718218817333014,0.176470588235294,11.0017559262511,"Rings=16",4,"Diameter=[0.365,0.429)","Length=[0.53,0.602)","Sex=F","VisceraWeight=[0.0855,0.16)",NA,NA,NA,NA
7962,0.000718218817333014,0.176470588235294,11.0017559262511,"Rings=16",5,"Height=[0.174,0.2)","Length=[0.602,0.67)","Sex=M","ShellWeight=[0.388,0.534)","WholeWeight=[1,1.34)",NA,NA,NA
7963,0.000239406272444338,0.00526315789473684,10.9921052631579,"Rings=27",3,"Diameter=[0.429,0.494)","Sex=F","ShuckedWeight=[0.28,0.419)",NA,NA,NA,NA,NA
7964,0.000718218817333014,0.0681818181818182,10.9536713286713,"Rings=20",4,"Height=[0.155,0.174)","Sex=F","VisceraWeight=[0.16,0.234)","WholeWeight=[1,1.34)",NA,NA,NA,NA
7965,0.000239406272444338,0.00523560209424084,10.934554973822,"Rings=27",2,"Diameter=[0.429,0.494)","Height=[0.174,0.2)",NA,NA,NA,NA,NA,NA
7966,0.000478812544888676,0.0235294117647059,10.9202614379085,"Rings=23",4,"Diameter=[0.365,0.429)","Length=[0.441,0.53)","VisceraWeight=[0.0855,0.16)","WholeWeight=[0.683,1)",NA,NA,NA,NA
7967,0.000718218817333014,0.0833333333333333,10.8776041666667,"Rings=19",5,"Sex=M","ShellWeight=[0.289,0.388)","ShuckedWeight=[0.28,0.419)","VisceraWeight=[0.16,0.234)","WholeWeight=[0.683,1)",NA,NA,NA
7968,0.000478812544888676,0.0833333333333333,10.8776041666667,"Rings=19",3,"Length=[0.53,0.602)","ShellWeight=[0.388,0.534)","WholeWeight=[1,1.34)",NA,NA,NA,NA,NA
7969,0.000478812544888676,0.0833333333333333,10.8776041666667,"Rings=19",4,"Diameter=[0.365,0.429)","Height=[0.155,0.174)","Sex=M","WholeWeight=[0.683,1)",NA,NA,NA,NA
7970,0.000478812544888676,0.0833333333333333,10.8776041666667,"Rings=19",4,"Height=[0.131,0.155)","Sex=M","ShellWeight=[0.289,0.388)","ShuckedWeight=[0.28,0.419)",NA,NA,NA,NA
7971,0.000478812544888676,0.0833333333333333,10.8776041666667,"Rings=19",5,"Height=[0.174,0.2)","Sex=F","ShellWeight=[0.388,0.534)","ShuckedWeight=[0.419,0.574)","VisceraWeight=[0.234,0.315)",NA,NA,NA
7972,0.000478812544888676,0.0833333333333333,10.8776041666667,"Rings=19",5,"Length=[0.441,0.53)","Sex=F","ShellWeight=[0.2,0.289)","ShuckedWeight=[0.146,0.28)","WholeWeight=[0.683,1)",NA,NA,NA
7973,0.000478812544888676,0.0833333333333333,10.8776041666667,"Rings=19",6,"Diameter=[0.365,0.429)","Height=[0.131,0.155)","Length=[0.53,0.602)","Sex=M","VisceraWeight=[0.16,0.234)","WholeWeight=[0.683,1)",NA,NA
7974,0.000239406272444338,0.0833333333333333,10.8776041666667,"Rings=19",3,"Length=[0.67,0.815]","ShellWeight=[0.388,0.534)","ShuckedWeight=[0.419,0.574)",NA,NA,NA,NA,NA
7975,0.000239406272444338,0.0833333333333333,10.8776041666667,"Rings=19",3,"Height=[0.155,0.174)","Length=[0.67,0.815]","Sex=M",NA,NA,NA,NA,NA
7976,0.000239406272444338,0.0833333333333333,10.8776041666667,"Rings=19",3,"Diameter=[0.429,0.494)","Height=[0.155,0.174)","VisceraWeight=[0.0855,0.16)",NA,NA,NA,NA,NA
7977,0.000239406272444338,0.0833333333333333,10.8776041666667,"Rings=19",3,"Sex=I","ShuckedWeight=[0.001,0.146)","WholeWeight=[0.359,0.683)",NA,NA,NA,NA,NA
7978,0.000239406272444338,0.0833333333333333,10.8776041666667,"Rings=19",3,"Diameter=[0.494,0.65]","Length=[0.53,0.602)","Sex=M",NA,NA,NA,NA,NA
7979,0.000239406272444338,0.0833333333333333,10.8776041666667,"Rings=19",4,"Height=[0.2,1.13]","Sex=F","ShellWeight=[0.388,0.534)","WholeWeight=[1.78,2.83]",NA,NA,NA,NA
7980,0.000239406272444338,0.0833333333333333,10.8776041666667,"Rings=19",4,"Sex=F","ShellWeight=[0.388,0.534)","ShuckedWeight=[0.574,0.808)","WholeWeight=[1.78,2.83]",NA,NA,NA,NA
7981,0.000239406272444338,0.0833333333333333,10.8776041666667,"Rings=19",4,"Height=[0.2,1.13]","Sex=F","ShuckedWeight=[0.419,0.574)","WholeWeight=[1.34,1.78)",NA,NA,NA,NA
7982,0.000239406272444338,0.0833333333333333,10.8776041666667,"Rings=19",4,"Height=[0.2,1.13]","Sex=F","ShellWeight=[0.388,0.534)","ShuckedWeight=[0.419,0.574)",NA,NA,NA,NA
7983,0.000239406272444338,0.0833333333333333,10.8776041666667,"Rings=19",4,"Diameter=[0.494,0.65]","Height=[0.2,1.13]","Sex=F","ShuckedWeight=[0.419,0.574)",NA,NA,NA,NA
7984,0.000239406272444338,0.0833333333333333,10.8776041666667,"Rings=19",4,"Diameter=[0.429,0.494)","Sex=F","ShellWeight=[0.388,0.534)","VisceraWeight=[0.234,0.315)",NA,NA,NA,NA
7985,0.000239406272444338,0.0833333333333333,10.8776041666667,"Rings=19",4,"Diameter=[0.365,0.429)","Height=[0.155,0.174)","Length=[0.53,0.602)","ShuckedWeight=[0.28,0.419)",NA,NA,NA,NA
7986,0.000239406272444338,0.0833333333333333,10.8776041666667,"Rings=19",4,"Diameter=[0.365,0.429)","Height=[0.155,0.174)","Length=[0.53,0.602)","VisceraWeight=[0.16,0.234)",NA,NA,NA,NA
7987,0.000239406272444338,0.0833333333333333,10.8776041666667,"Rings=19",4,"Height=[0.155,0.174)","Sex=F","ShellWeight=[0.2,0.289)","ShuckedWeight=[0.146,0.28)",NA,NA,NA,NA
7988,0.000239406272444338,0.0833333333333333,10.8776041666667,"Rings=19",4,"Height=[0.0963,0.131)","ShuckedWeight=[0.001,0.146)","VisceraWeight=[0.0005,0.0855)","WholeWeight=[0.359,0.683)",NA,NA,NA,NA
7989,0.000239406272444338,0.0833333333333333,10.8776041666667,"Rings=19",5,"Height=[0.2,1.13]","Length=[0.67,0.815]","Sex=F","ShellWeight=[0.388,0.534)","VisceraWeight=[0.413,0.76]",NA,NA,NA
7990,0.000239406272444338,0.0833333333333333,10.8776041666667,"Rings=19",5,"Height=[0.174,0.2)","Length=[0.67,0.815]","Sex=F","ShuckedWeight=[0.808,1.49]","VisceraWeight=[0.315,0.413)",NA,NA,NA
7991,0.000239406272444338,0.0833333333333333,10.8776041666667,"Rings=19",5,"Height=[0.174,0.2)","Sex=F","ShellWeight=[0.388,0.534)","ShuckedWeight=[0.808,1.49]","VisceraWeight=[0.315,0.413)",NA,NA,NA
